LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
L0FH4XUL12,35,134664,54951,742,67,3,16.02,36,0.81,PhD,Unemployed,Married,Yes,Yes,Business,Yes,0
6ZASJIMGQW,46,130677,42407,352,66,3,8.4,12,0.87,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0
R6JBP2Y1N3,23,19673,242149,791,99,4,6.53,48,0.12,Master's,Part-time,Single,No,No,Other,Yes,1
GRRESF5V9P,49,44081,178158,304,28,4,20.07,48,0.34,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
8BLHSUEPBK,46,33928,185563,549,28,2,14.3,12,0.63,PhD,Full-time,Married,No,Yes,Auto,No,0
PO4FS70X9B,60,125877,214315,318,73,3,14.98,24,0.82,Bachelor's,Part-time,Married,No,Yes,Home,No,0
DECP7ELMC7,19,134488,113336,506,83,1,14.24,48,0.38,PhD,Full-time,Married,No,No,Business,No,0
ZJTXP35LNK,40,109523,45716,507,104,2,23.82,48,0.31,High School,Self-employed,Single,Yes,Yes,Home,No,0
3C2HJQFC59,36,41160,98094,653,65,1,5.62,12,0.75,High School,Self-employed,Divorced,Yes,No,Other,No,0
ZF23XJ1CB1,48,32517,71875,581,37,1,6.69,60,0.76,PhD,Full-time,Married,No,No,Auto,No,0
ZGSK0UW5ZA,68,37397,57547,753,15,4,5.28,48,0.59,PhD,Self-employed,Single,Yes,Yes,Other,Yes,1
8T30V99F8I,22,40189,166906,630,3,2,4.96,24,0.25,Master's,Unemployed,Married,Yes,Yes,Education,Yes,0
9XV0X92ZYI,36,81529,153124,471,93,3,18.25,36,0.69,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
REM9UDBAMW,51,114727,180149,590,73,4,15.24,12,0.21,Master's,Self-employed,Divorced,Yes,No,Home,Yes,0
NLW6FZGTMF,27,19677,243740,569,2,3,11.56,48,0.37,Bachelor's,Unemployed,Divorced,No,Yes,Business,Yes,1
AGVHRM76BC,42,146765,101735,841,44,4,24.53,24,0.34,High School,Part-time,Single,No,No,Home,No,0
1ANDGKWJLX,19,121506,35349,357,107,3,2.72,36,0.32,High School,Full-time,Married,Yes,No,Home,Yes,0
ST29NTO76V,28,29536,207368,847,86,2,10.97,12,0.82,Master's,Full-time,Single,Yes,No,Home,No,1
FMF1FZ9XMY,67,127518,197082,791,103,2,16.53,60,0.58,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
D6380WW44L,48,31428,57309,535,106,3,13.49,12,0.76,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
HO2BV7L7TK,32,132811,154895,479,56,2,5.85,48,0.89,Bachelor's,Unemployed,Married,Yes,No,Business,No,0
IA773W6UQG,26,132391,157194,378,45,2,23.71,12,0.79,PhD,Part-time,Married,Yes,No,Auto,Yes,0
1EJ1QNKJBD,40,148014,213086,745,47,3,22.56,24,0.46,High School,Unemployed,Single,Yes,Yes,Other,No,1
75X7I38Y0E,36,82155,92623,825,40,2,2.91,48,0.41,High School,Unemployed,Married,Yes,No,Education,No,0
C1TIT59A7A,26,105620,8034,383,100,2,6.53,60,0.81,Master's,Part-time,Married,No,No,Auto,Yes,0
PME85O2T1F,52,77920,118812,395,16,2,10.9,36,0.88,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
VSR5NXVCW2,38,116483,136342,569,6,2,2.24,36,0.4,Bachelor's,Full-time,Married,No,Yes,Auto,Yes,0
VR2CFTLYBM,26,43505,119751,658,24,3,10.62,60,0.14,PhD,Full-time,Single,No,No,Other,Yes,0
77LI1G4A6A,45,17604,114638,742,6,2,21.58,48,0.4,Bachelor's,Self-employed,Single,No,No,Auto,No,0
REC1FY0SQP,63,75734,194244,555,76,2,2.94,24,0.47,Bachelor's,Self-employed,Married,Yes,Yes,Home,Yes,0
4M4EH0NE6S,68,129969,10384,405,119,3,10.36,36,0.47,PhD,Part-time,Married,Yes,Yes,Home,Yes,0
GNKG3BPPGO,24,25875,140696,541,51,1,22.15,48,0.56,High School,Part-time,Single,Yes,No,Other,No,1
91SCS6K8DB,33,149056,127076,501,41,2,22.08,48,0.59,Master's,Unemployed,Single,Yes,No,Home,No,0
9SJAKQNAO8,33,50804,73576,751,75,1,19.07,48,0.88,High School,Unemployed,Divorced,Yes,No,Education,Yes,0
BR67R2DYJZ,50,49659,188932,501,43,1,2.62,48,0.26,Master's,Unemployed,Single,No,Yes,Education,No,0
4K91G59KOY,21,98467,172106,376,28,4,7.63,24,0.6,PhD,Full-time,Single,Yes,No,Business,Yes,1
FMGAC5HD0Z,21,79391,86633,771,116,1,19.6,48,0.84,High School,Full-time,Married,No,No,Home,Yes,0
TOBOTFGULP,56,89455,160765,402,28,4,12.06,12,0.78,Master's,Unemployed,Single,No,No,Other,Yes,1
AW3MFNB6GB,57,19768,136200,715,30,1,5.92,36,0.36,Master's,Part-time,Single,No,Yes,Home,Yes,0
E0FO6HD0GX,34,50823,32330,630,59,3,20.39,36,0.79,High School,Unemployed,Single,No,No,Other,No,1
4ZW0R9WSFZ,54,16190,87910,422,43,4,10.3,24,0.13,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,1
PKTLBIHDOZ,56,68897,194437,357,91,2,10.22,36,0.69,PhD,Part-time,Divorced,No,Yes,Other,No,0
MILAN4NBBE,69,50497,107158,797,48,3,8.9,48,0.55,Master's,Full-time,Divorced,Yes,Yes,Auto,No,0
526O9ZQ1JB,46,144026,215239,551,72,2,20.71,24,0.3,Master's,Self-employed,Single,No,Yes,Education,No,0
BWJCVG6AW2,69,24532,194732,631,21,1,4.33,36,0.64,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1
4AATLLJA1J,53,112783,7015,598,89,4,4.04,12,0.8,High School,Self-employed,Single,Yes,No,Business,Yes,0
L364QEU1S2,55,79553,99244,627,59,3,5.85,12,0.29,High School,Part-time,Single,Yes,Yes,Education,No,0
NLVGDPNFR3,56,141717,94410,403,47,4,19.05,24,0.67,High School,Full-time,Married,No,Yes,Business,No,0
SAG1UGNAIR,67,138847,63289,644,63,1,6.06,60,0.59,High School,Part-time,Single,No,No,Home,No,0
T20BSGEWCZ,54,119812,176009,690,32,1,23.44,36,0.26,High School,Self-employed,Divorced,No,Yes,Business,No,0
8XWWVDA1Y5,69,97846,151905,513,92,2,4.88,24,0.65,High School,Part-time,Married,No,No,Home,No,0
3OFUUX7N2K,52,61294,197760,328,51,4,19.03,60,0.64,High School,Part-time,Divorced,Yes,No,Business,Yes,0
1EMY0BTFCJ,24,132501,172262,686,113,1,19.18,12,0.18,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
VB6PKOPK3J,44,29190,114984,707,75,3,8.4,12,0.78,High School,Part-time,Married,No,Yes,Auto,No,0
E2TF1K6JF0,45,114597,177045,317,24,3,16.45,24,0.83,Master's,Full-time,Divorced,No,No,Home,No,1
S3WQ30SLYF,39,22867,32042,645,103,2,9.4,12,0.54,High School,Part-time,Single,Yes,Yes,Home,Yes,0
FMPK8UPEAO,31,101458,36567,660,0,3,18.43,60,0.5,Bachelor's,Unemployed,Single,No,No,Business,No,0
QRRL4DLH2T,24,110571,230294,642,9,3,18.03,12,0.71,High School,Unemployed,Married,Yes,No,Other,Yes,1
1N5A2ZTE70,54,143429,140671,303,81,3,10.68,48,0.54,PhD,Full-time,Married,Yes,No,Other,Yes,0
KUYJ6Y93R4,39,20837,93480,791,76,1,21.06,12,0.6,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
68ZFHPZ868,22,54583,165276,807,90,3,11.35,24,0.7,PhD,Unemployed,Married,No,Yes,Education,Yes,0
687UTU26X9,19,45575,228611,637,42,4,18.08,36,0.9,Master's,Part-time,Married,Yes,Yes,Other,No,0
526XBD9MDF,44,85157,72481,806,25,2,11.15,24,0.34,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,1
HXE8FYT6CY,38,71018,167903,325,27,1,6.5,24,0.61,PhD,Full-time,Married,Yes,Yes,Auto,No,0
TD16NUFDFG,55,60973,31892,443,78,2,24.25,24,0.33,Bachelor's,Self-employed,Married,Yes,Yes,Auto,No,0
Y51YL6590A,32,36062,18823,719,111,3,12.58,36,0.59,Bachelor's,Self-employed,Single,No,No,Other,Yes,0
9XWMZWJWT7,38,114070,196884,806,35,3,20.34,36,0.43,PhD,Part-time,Single,Yes,Yes,Business,No,0
320W85GB9U,27,104298,31447,598,118,3,11.37,24,0.7,PhD,Part-time,Married,No,Yes,Business,No,0
CPVNN1I0FU,40,47351,9757,498,11,4,17.99,60,0.14,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
O7W9GEGXN4,56,95862,38730,718,108,3,18.28,60,0.15,Bachelor's,Part-time,Single,No,No,Home,No,0
ZMRX5J062C,22,70970,242561,388,105,3,5.03,12,0.23,PhD,Part-time,Divorced,No,Yes,Business,No,0
Y02HEW4YI7,18,92153,195332,438,5,3,6.6,36,0.74,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
HHY4UIXYJ3,30,33650,7084,509,15,2,20.74,60,0.18,High School,Full-time,Married,No,No,Other,No,0
VMZPD0SZYI,38,145856,183336,788,83,1,9.29,60,0.76,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0
LCAH225SPF,43,76297,233175,821,116,2,23.04,60,0.74,PhD,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
MWX3SQ6XPT,67,87907,163746,725,96,3,3.51,36,0.16,High School,Part-time,Married,Yes,No,Auto,No,0
VGQW1ZF52X,62,133154,244934,691,28,1,18.21,60,0.53,Master's,Part-time,Married,Yes,Yes,Other,No,0
C56AYPPZHJ,38,126571,11804,737,107,3,4.18,36,0.45,Master's,Full-time,Married,No,No,Education,Yes,0
WH454HRWVR,35,51446,225599,390,57,1,6.69,36,0.19,Master's,Full-time,Divorced,No,No,Home,Yes,0
HRXPO202AK,54,71989,87063,726,11,2,23.22,60,0.82,High School,Unemployed,Single,Yes,No,Auto,Yes,0
9MY42B66FI,62,148320,210889,468,90,1,15.68,36,0.68,Bachelor's,Full-time,Married,No,No,Other,Yes,0
SNYT8UQWIA,49,116695,156912,784,98,4,4.11,12,0.34,Master's,Self-employed,Single,No,No,Home,Yes,0
IBTI9DLT45,53,24993,110492,704,13,2,24.63,48,0.19,PhD,Unemployed,Single,No,No,Home,Yes,1
RG2D1UW0YX,34,148002,241367,309,106,3,7.41,36,0.57,Master's,Part-time,Married,Yes,No,Other,Yes,1
ZT17HX83CA,52,102941,241707,635,3,4,24.63,60,0.55,PhD,Unemployed,Single,Yes,Yes,Other,Yes,0
9CTJCZMV7N,66,77752,236535,394,94,2,5.81,36,0.3,Master's,Full-time,Divorced,No,No,Other,Yes,0
1FDQUABJIR,28,74180,125692,526,40,3,21.09,36,0.5,PhD,Self-employed,Divorced,Yes,No,Business,Yes,0
BA7K3OP986,38,117423,173164,387,116,3,5.56,12,0.17,PhD,Part-time,Divorced,Yes,No,Home,No,0
GS5LBV3NZP,69,39477,178282,848,105,3,11.14,36,0.59,High School,Full-time,Single,Yes,Yes,Education,No,0
XE306029SH,43,34788,126389,623,51,4,16.61,24,0.9,PhD,Self-employed,Single,No,No,Other,No,0
DZW4169JJU,21,106191,60822,437,44,3,23.46,12,0.84,PhD,Full-time,Divorced,No,No,Other,Yes,0
H2MV558JAI,51,44101,135222,595,103,4,10.74,12,0.87,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0
UNLL0FYUX7,69,98419,197170,566,63,1,22.54,24,0.17,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
SS8SBRIYQO,65,98404,161090,543,75,3,19.67,60,0.23,PhD,Self-employed,Married,Yes,No,Education,No,0
BSDG4TLSEI,35,125031,58718,788,96,1,14.01,24,0.16,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
WY14I2VC9U,57,111870,217881,592,78,4,20.98,12,0.54,High School,Self-employed,Single,No,No,Other,No,0
QV5QMQZP81,52,120555,248773,457,1,4,8.68,36,0.11,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
DO4OUFTEO0,58,128521,203305,766,2,4,24.14,60,0.41,PhD,Part-time,Single,Yes,No,Home,Yes,0
HKSPMQ8QAD,46,44163,202674,826,24,3,13.15,60,0.18,Master's,Self-employed,Divorced,No,Yes,Home,Yes,0
ZYT1I5C8B5,69,144173,97929,765,24,2,8.91,60,0.44,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,0
G9U4NHZEJZ,46,87526,104952,313,59,1,11.91,36,0.61,PhD,Part-time,Single,No,No,Business,No,0
08HQYEXOUG,55,61344,231152,788,84,4,16.11,12,0.14,PhD,Full-time,Married,Yes,Yes,Other,No,0
F7QKK88V50,59,112586,216709,808,35,1,9.59,24,0.41,High School,Part-time,Single,Yes,No,Home,No,0
962TF7DIRQ,38,22334,94317,564,114,4,9.06,48,0.43,Master's,Part-time,Married,Yes,Yes,Home,Yes,0
9BG2DJOJW6,59,18158,73386,342,58,4,6.11,12,0.41,High School,Full-time,Married,Yes,Yes,Home,No,0
6PB4LX2EGS,30,43784,232588,388,75,3,14.09,24,0.29,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,0
BT41SQP4QC,66,45499,113873,643,27,1,5.56,24,0.3,Master's,Self-employed,Married,No,Yes,Other,No,0
OF2BF5XWUV,58,136838,67160,724,11,3,7.41,36,0.64,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,0
FGR7PSMS7D,34,90854,186922,341,25,3,16.95,36,0.6,PhD,Full-time,Divorced,Yes,Yes,Business,No,1
FP63IHZAC5,26,44667,160954,368,72,1,19.86,36,0.19,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,1
SBHXD8SS38,58,95457,242278,725,83,3,22.39,48,0.28,PhD,Unemployed,Married,Yes,No,Education,No,0
ZVYWESY9ZH,18,71640,247548,366,69,4,15.92,48,0.49,High School,Full-time,Married,Yes,No,Education,No,0
RIY2OW2BLR,19,29455,89431,848,117,2,9.85,60,0.52,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
5OUEL2I9SH,65,93099,10728,801,32,2,6.74,36,0.82,High School,Self-employed,Divorced,No,Yes,Education,Yes,0
5FB5M1D599,46,45718,61799,431,17,2,22.43,12,0.5,High School,Unemployed,Married,Yes,No,Auto,No,1
SHN6IEH8IX,50,109182,80548,477,36,2,2.34,48,0.81,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
PZH1JLDK1A,27,67228,219703,691,62,2,14.42,24,0.42,PhD,Part-time,Divorced,No,Yes,Other,No,1
FEKRJVYG4S,67,38824,203136,437,88,1,12.15,12,0.34,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
V607HZF4AY,57,18967,151618,435,13,2,3.98,60,0.21,High School,Full-time,Single,Yes,No,Other,No,0
8PCC0O0YXB,38,105962,228919,426,17,1,3.12,48,0.38,Bachelor's,Part-time,Single,No,No,Education,Yes,0
F99T2RS9WW,45,30796,222216,666,95,4,13.64,36,0.43,Bachelor's,Part-time,Single,No,Yes,Other,No,0
TKBTG4MCWX,28,120817,134587,677,109,4,15.6,24,0.62,Master's,Self-employed,Single,No,No,Auto,Yes,0
2E916TJ8J1,51,17665,77126,405,5,4,23.66,24,0.35,PhD,Unemployed,Divorced,No,No,Auto,No,0
18WYEVEYRI,25,90714,55849,515,81,4,13.27,12,0.67,PhD,Self-employed,Divorced,No,Yes,Business,Yes,0
KCIA4KDW0M,39,52054,193810,654,69,2,22.46,60,0.26,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,0
TKA3S2TQ0E,25,23658,200491,643,109,4,5.88,60,0.75,High School,Unemployed,Divorced,No,Yes,Home,No,1
OB9IGDS8CO,66,20374,143358,349,74,4,11.49,12,0.46,Master's,Part-time,Divorced,Yes,Yes,Business,No,0
ZLUONFZMWF,32,40367,150097,600,67,1,15.95,36,0.6,PhD,Self-employed,Married,No,Yes,Auto,No,0
YAO2D31RHK,34,44651,171152,524,101,3,14.07,60,0.12,High School,Self-employed,Married,No,Yes,Education,Yes,0
9LBL3PMB8S,40,87906,122670,640,111,1,3.11,48,0.41,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,0
R0VRNI29D9,41,145271,189275,479,64,2,3.5,60,0.86,Master's,Unemployed,Married,Yes,No,Home,No,0
ZM4DUDVUR5,62,110067,136637,760,64,1,19.38,60,0.28,Master's,Unemployed,Married,No,No,Business,Yes,0
TC9RS0FYUG,36,78785,16609,476,0,4,3.95,60,0.55,Master's,Full-time,Single,No,No,Business,No,0
K4NNXDSHYZ,22,116020,165009,391,119,2,19.59,12,0.75,High School,Full-time,Divorced,Yes,No,Auto,Yes,0
43558TVFZ6,49,57269,216052,695,96,3,18.05,24,0.77,PhD,Unemployed,Single,No,Yes,Home,No,0
OOXNRR5WI1,61,63860,61000,341,84,4,18.99,36,0.72,PhD,Self-employed,Single,No,Yes,Home,Yes,0
P8XJ65Q7VD,18,125453,222080,502,53,1,7.74,48,0.31,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0
WZJSEHZVDX,40,111882,53706,711,110,1,14.04,48,0.8,High School,Unemployed,Married,Yes,No,Other,No,0
PZSW52RUYE,54,56827,103284,524,97,1,8.51,36,0.32,PhD,Part-time,Married,No,Yes,Auto,No,0
5QH0DEB25O,25,72852,207316,506,8,3,21.38,24,0.69,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,1
7G0JV10DB8,30,116247,51300,528,94,2,13.63,24,0.83,Master's,Self-employed,Divorced,No,No,Auto,Yes,0
M010WJOO4P,25,96070,182738,809,3,4,11.59,60,0.67,PhD,Part-time,Married,Yes,No,Education,No,1
M9FJJJPER9,40,66058,146121,305,38,1,7.2,12,0.65,High School,Full-time,Divorced,No,Yes,Home,Yes,0
17WHRXEZ9M,60,29818,43009,749,116,3,10.04,24,0.64,Bachelor's,Part-time,Married,Yes,Yes,Education,No,0
XRBEHMK193,18,124544,128881,577,12,1,20.77,60,0.84,PhD,Full-time,Married,No,Yes,Education,No,1
T0232R36GX,62,148860,245891,734,71,4,5.67,48,0.67,PhD,Unemployed,Divorced,Yes,No,Other,Yes,0
J2010G7YDV,68,148470,114670,350,36,1,12.16,48,0.67,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,0
C7F2TQK4VO,41,34627,200849,772,0,1,22.45,24,0.47,PhD,Unemployed,Married,Yes,Yes,Education,Yes,0
R6CTSBEQOZ,52,82064,100794,713,100,2,8.77,12,0.25,High School,Full-time,Single,Yes,Yes,Auto,Yes,0
9IBA7W6HCI,41,128724,235221,730,99,4,3.7,36,0.53,Master's,Part-time,Single,No,No,Home,Yes,0
7ZEJSGZPAJ,34,146103,54731,721,77,4,19.41,36,0.77,PhD,Self-employed,Single,Yes,No,Auto,Yes,0
WWN7CPT2H6,22,106031,93500,495,95,2,21.13,48,0.74,Master's,Part-time,Married,Yes,Yes,Home,No,1
POVGSQZC07,37,32756,234025,360,6,1,3,60,0.68,Master's,Unemployed,Single,Yes,Yes,Other,No,1
JYVNYN0R8W,38,125897,44015,577,76,3,21.88,24,0.73,PhD,Self-employed,Divorced,No,No,Auto,Yes,0
NQI6SVJYGS,57,147140,240634,571,108,3,9.63,48,0.79,High School,Unemployed,Divorced,No,Yes,Home,Yes,0
33MKTN9G4E,48,99826,59877,534,112,4,18.06,48,0.3,Master's,Part-time,Married,Yes,Yes,Auto,Yes,0
MQ9LP8GWNF,63,72498,69444,329,50,3,12.04,36,0.6,Master's,Part-time,Married,No,Yes,Home,Yes,0
TR17X3NM5O,53,35658,60856,459,4,3,6,24,0.34,Bachelor's,Full-time,Divorced,No,Yes,Other,No,0
7G7GZ5IEKH,28,44687,156238,434,18,2,12.56,36,0.43,Master's,Full-time,Divorced,No,Yes,Education,No,0
3SE4PBWATT,69,66071,248109,617,96,4,2.79,48,0.59,High School,Self-employed,Single,No,Yes,Auto,No,0
R2Y3JXQNNN,32,77122,161410,468,22,3,9.6,12,0.54,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
Y8GD3PPSC3,36,67613,56405,459,103,1,4.54,24,0.51,PhD,Self-employed,Married,Yes,Yes,Business,No,0
WJRW7JYYLE,24,124060,33929,461,90,4,12.39,60,0.2,Bachelor's,Part-time,Single,Yes,No,Education,Yes,0
93BVVQI7BF,68,30368,123847,567,47,4,12.8,24,0.75,High School,Part-time,Single,No,No,Business,Yes,0
WQFMFJ1NFE,45,23144,51494,460,83,3,3.56,48,0.44,High School,Full-time,Single,Yes,No,Education,Yes,0
EGC43DT1UZ,68,29038,113757,414,55,4,13.02,12,0.6,High School,Self-employed,Married,No,Yes,Home,No,0
PZRXW8YDVR,60,55020,214667,401,18,1,18.64,60,0.49,High School,Unemployed,Married,Yes,No,Auto,No,1
LX60PVT4F5,22,54504,213173,737,94,1,21.01,24,0.21,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
SW9WWX28HG,22,95771,238598,374,72,3,2.06,36,0.52,High School,Full-time,Single,No,Yes,Education,No,0
QOEU0RZWJ8,47,35070,170582,599,12,2,5.82,60,0.26,PhD,Unemployed,Single,Yes,Yes,Other,Yes,0
JUAN93FDGD,49,101253,247782,638,77,3,24.58,24,0.25,PhD,Full-time,Divorced,Yes,No,Education,No,0
KKZNWOXOMU,25,101796,226815,475,63,1,24.76,36,0.85,PhD,Part-time,Divorced,No,No,Other,Yes,0
HPAADQ96NW,27,69922,13312,665,94,1,15.75,60,0.82,Bachelor's,Unemployed,Single,Yes,Yes,Home,No,0
540SXUEYD3,55,101513,68084,482,63,4,8.2,24,0.53,Master's,Part-time,Divorced,No,No,Home,Yes,0
3F2Z8RT0H4,64,133401,170804,446,68,4,15.84,48,0.84,Master's,Unemployed,Married,No,Yes,Home,Yes,0
S12C2T0RM0,49,33038,215463,600,91,1,15.03,48,0.71,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
WSBA3P97XX,65,40676,175106,725,9,1,20.24,12,0.26,PhD,Full-time,Single,Yes,No,Auto,Yes,0
QR9H4EO79P,45,139740,66740,418,2,2,19.68,12,0.72,High School,Self-employed,Single,Yes,No,Home,Yes,0
H7HS0PDIKO,34,145648,155819,332,52,1,14.28,36,0.59,High School,Self-employed,Single,Yes,Yes,Business,Yes,0
EPAIINVJRG,48,118825,168301,778,116,3,2.55,36,0.12,PhD,Self-employed,Married,No,Yes,Business,Yes,0
DP7A5CACXC,25,112895,34092,411,69,4,17.73,12,0.44,PhD,Part-time,Divorced,Yes,No,Home,Yes,0
VQRKQLY47V,57,84378,248551,363,19,3,14.6,60,0.21,High School,Self-employed,Married,No,Yes,Education,No,0
XOLBHXELQ7,42,74238,46570,678,50,4,18.28,60,0.23,Master's,Unemployed,Divorced,No,No,Auto,Yes,0
YHN7B7V84V,26,49938,246708,431,54,2,19.78,12,0.65,Bachelor's,Part-time,Married,Yes,No,Business,No,0
ZXN0X8YLIZ,19,78209,78204,563,4,3,11.14,24,0.18,PhD,Part-time,Divorced,Yes,Yes,Education,No,0
I0H6KIAT1Q,32,79887,132271,627,44,3,3.49,12,0.55,PhD,Part-time,Single,No,No,Education,Yes,0
HB8BVF06EP,67,54736,138883,362,93,3,14.79,60,0.76,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
HII9NBAYWZ,20,97952,193536,805,65,4,6.54,12,0.2,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
XCMGHMX290,66,54280,10772,402,42,1,10.02,12,0.53,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
EEBPZ942OT,53,72750,160615,528,41,1,19.43,24,0.35,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
AWJVAXRP2H,21,18143,114149,499,48,2,20.8,60,0.34,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0
08GRK4ZZQ7,31,43129,8765,535,118,2,15.78,36,0.58,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
YLSBPLGLOG,58,85322,116845,478,0,1,8.02,60,0.81,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
N64Z4Y0LIX,58,127307,128104,827,79,2,14.93,12,0.46,Master's,Full-time,Married,Yes,No,Business,No,0
RF72M22BEE,42,22934,200418,700,49,4,5.72,12,0.17,High School,Full-time,Divorced,Yes,Yes,Other,Yes,1
RFKRD3YE6P,67,26229,66102,335,81,4,15.52,36,0.2,PhD,Part-time,Divorced,Yes,Yes,Other,No,0
JND5CHF44L,27,60492,54895,465,72,4,17.32,60,0.14,PhD,Self-employed,Divorced,No,No,Other,No,1
5L595Q0UOL,38,113980,187289,389,69,2,18.59,36,0.8,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
06M8OQ78WW,53,18675,132393,366,15,1,4.43,12,0.9,PhD,Full-time,Divorced,No,Yes,Auto,Yes,0
RILI1BAK88,29,29812,170812,378,46,1,3.86,36,0.7,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,1
PJNGVYC97N,44,101795,226411,402,46,4,18.15,12,0.86,PhD,Self-employed,Married,Yes,Yes,Education,Yes,1
QFAEAYXWQX,57,97462,150445,798,27,2,8.51,36,0.7,Master's,Unemployed,Divorced,No,Yes,Other,Yes,0
G9F3OETU2U,19,113893,114482,351,35,4,16.5,36,0.81,Bachelor's,Full-time,Married,No,Yes,Education,Yes,0
SMZHJ4Q3E3,30,33586,94674,398,81,3,12.42,48,0.79,PhD,Part-time,Married,No,Yes,Other,No,0
G3LPUQBSTU,49,36715,193141,681,13,3,17.3,60,0.68,Master's,Full-time,Married,Yes,Yes,Other,No,0
2L9N190OKL,48,74718,237772,496,26,3,18.26,24,0.16,High School,Full-time,Single,No,Yes,Education,Yes,0
DX9DUCOY1D,33,27578,34789,796,111,3,2.99,48,0.81,PhD,Part-time,Single,Yes,No,Education,No,0
SM2ZXVBTLV,49,83452,202995,626,112,2,6.22,60,0.81,Master's,Full-time,Married,Yes,No,Business,No,0
MZYZDTEBCY,49,136025,54376,704,107,1,13.71,60,0.47,Master's,Part-time,Married,Yes,Yes,Business,Yes,0
CAC2DP66KZ,51,118406,202133,577,11,4,24.93,12,0.2,PhD,Full-time,Divorced,No,No,Auto,Yes,0
A4TY3TUOBW,28,96152,161308,602,101,2,10,12,0.34,Bachelor's,Part-time,Married,No,Yes,Auto,No,0
OWPE90UX3S,27,111944,38225,751,91,4,16.41,48,0.57,Bachelor's,Part-time,Single,Yes,Yes,Other,No,0
3H6ZICB2RX,32,132852,76887,548,51,3,14.79,60,0.65,Master's,Unemployed,Married,No,No,Home,Yes,0
0J4NDYDFAV,34,134200,158696,848,109,4,6.43,48,0.19,Master's,Self-employed,Single,Yes,Yes,Business,Yes,0
7EP9OHIVXC,57,106013,172332,626,53,4,2.61,48,0.22,Bachelor's,Full-time,Divorced,Yes,Yes,Other,No,0
YEVLKTPZ66,35,67115,110184,431,99,4,23.87,48,0.87,PhD,Full-time,Married,No,Yes,Other,Yes,0
743TFSEW3U,26,43684,51825,494,28,4,16.34,36,0.32,PhD,Part-time,Divorced,No,Yes,Business,Yes,1
WLP44LC3JX,42,57554,9502,534,98,1,14.46,36,0.69,PhD,Unemployed,Single,No,No,Other,Yes,0
I0L58YGQ08,57,23447,161056,707,110,1,5.26,24,0.62,High School,Part-time,Divorced,Yes,Yes,Home,No,0
OZL3Q7QCIL,31,120329,125653,349,97,1,14.55,24,0.11,PhD,Part-time,Single,Yes,Yes,Education,No,0
TJUQIKSK5D,42,126306,168248,748,63,4,11.06,36,0.81,High School,Part-time,Married,Yes,No,Other,No,0
FA2BPEFUG4,67,141258,58059,640,24,3,24.03,24,0.15,PhD,Unemployed,Divorced,No,No,Home,No,0
